EmployeeID,Name,Department,Salary
1826,James Sutton,CSR,149756
413,Edward Orman,Support Engineer,45828
4921,Gary Strong,CMO,40277
649,Terrence Palomo,PM,126778
2124,Elaine Taylor,CPO,22217
313,Thelma Webb,CPO,116745
2545,Robert Chan,DevOps,81344
745,Ryan Diaz,AE,20551
4987,Tim Martin,Data Scientist,80995
1006,Brandi Hidalgo,BDM,36881
1936,Allison Farnsworth,Procurement Manager,29360
4308,Arthur Dow,HRM,26722
3523,Edna Alexander,PPC,16238
1534,Martin Kelly,CMO,24987
1437,Susan Denton,Product Analyst,31626
757,Emily Williams,HRM,132018
1717,Bertha Holton,VP of Sales,140608
2212,Herman Lamphier,Corp Counsel,65446
2512,William Thigpen,PPC,46866
4647,Sterling Harrington,FA,58918
3078,Barry Suero,Product Analyst,77008
3217,John Wilson,FP&A,69020
3708,Michael Brown,AGC,73181
3194,Reinaldo Rogers,UX Designer,29182
672,Charles Cothren,DBA,53073
4571,Matthew Vigil,CFO,84804
834,Eddie Merritt,UX Designer,145362
796,Opal Gallegos,CIO,49260
682,Shelly Niles,Supply Chain Analyst,115169
1440,Robert Flores,QA,119136
3382,Michael Perez,UX Designer,107266
3589,Sandra Copeland,Supply Chain Analyst,30081
2332,Betty Stills,ITSM,27273
1363,James Orf,Network Admin,98683
1050,Mildred Green,HRM,24525
4204,Carlos Jones,CMO,119765
1099,Stephen Puga,IP,99194
1641,Joyce Kirklin,FA,146200
4475,Michael Amick,SDR,65903
1518,Emily Ervin,CPO,137826
4264,Eva Miller,FP&A,117067
3551,Jack Canfield,COO,150411
4582,Rita Acton,IP,60798
4616,Stephanie Davidson,HRD,47855
2837,Lyndsey Gonzalez,Security Analyst,103365
3075,Amelia Smith,Network Admin,144005
1432,Pauline Gomez,Data Analyst,140207
2634,Justin Laforge,CSM,78424
1521,Gregory Garrison,GC,56484
799,Daniel Leanen,Corp Counsel,149562
1444,Timothy Kochevar,PMO,136402
4063,John Nguyen,CSM,96145
3127,Jerry Salyers,Corp Counsel,76516
234,Trina Schwindt,AGC,101208
3996,Stephanie Hussey,PPC,83240
929,Brenda Diggs,Supply Chain Analyst,69382
2990,Kathleen Quade,DBA,145088
3367,Kendra Saddler,SEO,100145
335,Carrie Malinowski,Support Engineer,136470
3062,Douglas Bell,Corp Counsel,97518
