EmployeeID,Name,Department,Salary
1,Jane Dickey,Help Desk,113535
2,Gary Lerer,UX/UI,106650
3,Stuart Riley,UX Designer,97272
4,Gordon Buckley,IP,96130
5,Rachel Hill,CTO,81331
6,Hilton Mummey,Dev,121640
7,Charles Oshields,Procurement Manager,95590
8,Robert Roberts,FA,131689
9,Howard Hatcher,DevOps,154784
10,Charles Shipman,Product Analyst,82372
11,Hazel Carter,QA,101473
12,Barbara Vause,HRGA,69268
13,Cora Williams,AP/AR,69054
14,Faye Miller,PM,65115
15,Joanne Thomas,UX/UI,152995
16,Amalia Paz,FA,38248
17,Robin Smith,DBA,134462
18,Robin Kohm,FP&A,20144
19,William Luken,Dev,17101
20,George Alonzo,CSR,33826
21,Linda Sanders,CIO,37919
22,Solange Wilson,Support Engineer,80358
23,Ramiro Robinson,IP,108177
24,Joanna Robinson,Data Scientist,88805
25,Angie Bensman,Cloud Engineer,109234
26,Jeffrey Pugh,QA,98629
27,Ariel Dodson,AE,153304
28,Felicitas Morales,SDR,127626
29,Adrian Fontenot,DevOps,34542
30,Daniel Baker,Network Admin,91167
31,Timothy Burnett,Security Analyst,154875
32,Diana Harper,CSM,98993
33,Peggy Haslam,ITSM,53866
34,Joseph Humble,FA,135575
35,Julie Aceuedo,UX Designer,15157
36,Ronald Sanchez,COO,42932
37,Miguel Jones,UX Designer,94334
38,Paul Holloway,PM,21383
39,Stephan Ward,VP of Sales,91345
40,Leslie Tasler,Dev,118998
41,Frances Hansen,UX/UI,152580
42,Nancy Scott,CSR,105033
43,William Manning,HRBP,33101
44,Nicole Jochum,Corp Counsel,153009
45,William Tyler,GC,72527
46,Jeffrey Chen,CPO,83640
47,Tommy Martin,DBA,154166
48,Jerry Anderson,BDM,24129
49,Timothy Guajardo,Ops Manager,105660
50,Kenneth Johnson,CMO,103545
51,Victor Cruz,SysAdmin,137035
52,Robert Layton,HRGA,72294
53,Lorraine Romero,HRGA,60423
54,Renee Pitzer,DevOps,65131
55,Joyce Teklu,ITSM,143902
56,Wendy Jury,ITSM,132005
57,Douglas Delavega,Support Engineer,16654
58,Michael Whitener,SMM,26099
59,Liza Hunt,IP,94852
60,Lisa Lund,BDM,136810
61,Kevin Echevarria,AP/AR,103284
62,Matthew Dunn,HRBP,94345
63,Camille Wallace,UX Designer,124301
64,Tanja Farrow,SysAdmin,151805
65,Leon Padmore,AGC,95352
66,Lionel Nelson,CSR,19548
67,Kim Anderson,AGC,95735
68,Fredrick Lavoie,AP/AR,60290
69,Shelley Turner,HRM,28374
70,Ada Sawyer,DevOps,20582
71,Ana Titus,PM,108734
72,Leon Farrell,HRBP,72954
73,Randy Winter,Corp Counsel,51695
74,James Rigby,BDM,111923
75,Don Thayer,Cloud Engineer,78659
76,Bertha Smith,Dev,142947
77,Norbert Foster,AE,44868
